mating,treatment,total.l.c,fore.w.c,coef.activity,slope.activity.nbmales.c,coef.agg,nbmales.c,nbfemales.c,ham,id_exp,stream,date,timestep,total.l.c.z,fore.w.c.z,coef.activity.z,slope.activity.nbmales.c.z,coef.agg.z,nbmales.c.z,nbfemales.c.z
0,1,-0.007057466,0.025452603,0.384701675,0.043604069,0.034670349,5.087426326,-0.173870334,NO,10,1,4/26/2011,4,-0.008619169,0.394470541,0.498932392,0.977910376,0.205105339,2.501006222,-0.374202217
0,0,-0.007057466,0.025452603,0.384701675,0.043604069,0.034670349,-1.912573674,-0.173870334,NO,10,1,4/30/2011,30,-0.008619169,0.394470541,0.498932392,0.977910376,0.205105339,-0.940231534,-0.374202217
0,0,-0.007057466,0.025452603,0.384701675,0.043604069,0.034670349,4.087426326,-0.173870334,NO,10,1,5/01/2011,39,-0.008619169,0.394470541,0.498932392,0.977910376,0.205105339,2.009400828,-0.374202217
0,0,-0.007057466,0.025452603,0.384701675,0.043604069,0.034670349,2.087426326,-0.173870334,NO,10,1,4/27/2011,8,-0.008619169,0.394470541,0.498932392,0.977910376,0.205105339,1.026190041,-0.374202217
0,0,-0.007057466,0.025452603,0.384701675,0.043604069,0.034670349,-0.912573674,-0.173870334,NO,10,1,4/29/2011,24,-0.008619169,0.394470541,0.498932392,0.977910376,0.205105339,-0.44862614,-0.374202217
0,1,-0.007057466,0.025452603,0.384701675,0.043604069,0.034670349,7.087426326,-0.173870334,NO,10,1,4/30/2011,33,-0.008619169,0.394470541,0.498932392,0.977910376,0.205105339,3.484217009,-0.374202217
0,1,-0.007057466,0.025452603,0.384701675,0.043604069,0.034670349,0.087426326,-0.173870334,NO,10,1,4/29/2011,28,-0.008619169,0.394470541,0.498932392,0.977910376,0.205105339,0.042979254,-0.374202217
0,0,-0.046057466,0.016452603,0.072407893,0.006999179,0.060326449,5.087426326,-0.173870334,NO,11,1,4/28/2011,19,-0.05624924,0.254986385,0.084479704,0.138687153,0.330285811,2.501006222,-0.374202217
0,0,-0.046057466,0.016452603,0.072407893,0.006999179,0.060326449,2.087426326,-0.173870334,NO,11,1,4/27/2011,8,-0.05624924,0.254986385,0.084479704,0.138687153,0.330285811,1.026190041,-0.374202217
0,0,-0.046057466,0.016452603,0.072407893,0.006999179,0.060326449,1.087426326,-0.173870334,NO,11,1,4/28/2011,15,-0.05624924,0.254986385,0.084479704,0.138687153,0.330285811,0.534584647,-0.374202217
1,0,-0.046057466,0.016452603,0.072407893,0.006999179,0.060326449,5.087426326,-0.173870334,NO,11,1,4/26/2011,4,-0.05624924,0.254986385,0.084479704,0.138687153,0.330285811,2.501006222,-0.374202217
1,0,-0.046057466,0.016452603,0.072407893,0.006999179,0.060326449,-1.912573674,-0.173870334,NO,11,1,4/30/2011,34,-0.05624924,0.254986385,0.084479704,0.138687153,0.330285811,-0.940231534,-0.374202217
0,0,-0.046057466,0.016452603,0.072407893,0.006999179,0.060326449,4.087426326,-0.173870334,NO,11,1,4/28/2011,17,-0.05624924,0.254986385,0.084479704,0.138687153,0.330285811,2.009400828,-0.374202217
0,0,-0.046057466,0.016452603,0.072407893,0.006999179,0.060326449,-1.912573674,-0.173870334,NO,11,1,4/30/2011,30,-0.05624924,0.254986385,0.084479704,0.138687153,0.330285811,-0.940231534,-0.374202217
0,1,-0.046057466,0.016452603,0.072407893,0.006999179,0.060326449,4.087426326,-0.173870334,NO,11,1,4/28/2011,18,-0.05624924,0.254986385,0.084479704,0.138687153,0.330285811,2.009400828,-0.374202217
0,1,-0.339057466,-0.005547397,0.777607363,0.046879547,0.189679871,2.087426326,-0.173870334,NO,12,1,4/29/2011,22,-0.414085418,-0.085974885,1.020367102,1.053005723,0.961423136,1.026190041,-0.374202217
0,1,-0.339057466,-0.005547397,0.777607363,0.046879547,0.189679871,1.087426326,-0.173870334,NO,12,1,4/29/2011,23,-0.414085418,-0.085974885,1.020367102,1.053005723,0.961423136,0.534584647,-0.374202217
0,1,-0.339057466,-0.005547397,0.777607363,0.046879547,0.189679871,5.087426326,-0.173870334,NO,12,1,4/26/2011,6,-0.414085418,-0.085974885,1.020367102,1.053005723,0.961423136,2.501006222,-0.374202217
0,1,-0.339057466,-0.005547397,0.777607363,0.046879547,0.189679871,7.087426326,-0.173870334,NO,12,1,4/30/2011,33,-0.414085418,-0.085974885,1.020367102,1.053005723,0.961423136,3.484217009,-0.374202217
0,0,-0.339057466,-0.005547397,0.777607363,0.046879547,0.189679871,-1.912573674,-0.173870334,NO,12,1,4/30/2011,30,-0.414085418,-0.085974885,1.020367102,1.053005723,0.961423136,-0.940231534,-0.374202217
0,1,-0.339057466,-0.005547397,0.777607363,0.046879547,0.189679871,2.087426326,-0.173870334,NO,12,1,4/30/2011,34,-0.414085418,-0.085974885,1.020367102,1.053005723,0.961423136,1.026190041,-0.374202217
0,0,-0.339057466,-0.005547397,0.777607363,0.046879547,0.189679871,5.087426326,-0.173870334,NO,12,1,4/30/2011,35,-0.414085418,-0.085974885,1.020367102,1.053005723,0.961423136,2.501006222,-0.374202217
0,1,-0.339057466,-0.005547397,0.777607363,0.046879547,0.189679871,1.087426326,-0.173870334,NO,12,1,4/30/2011,36,-0.414085418,-0.085974885,1.020367102,1.053005723,0.961423136,0.534584647,-0.374202217
0,0,-0.339057466,-0.005547397,0.777607363,0.046879547,0.189679871,-0.912573674,-0.173870334,NO,12,1,4/29/2011,24,-0.414085418,-0.085974885,1.020367102,1.053005723,0.961423136,-0.44862614,-0.374202217
0,0,-0.339057466,-0.005547397,0.777607363,0.046879547,0.189679871,-0.912573674,-0.173870334,NO,12,1,5/01/2011,40,-0.414085418,-0.085974885,1.020367102,1.053005723,0.961423136,-0.44862614,-0.374202217
0,0,0.096942534,0.048452603,-1.178998645,0.002144731,-0.030817479,1.087426326,-0.173870334,NO,13,1,4/26/2011,3,0.118394355,0.750930051,-1.576292401,0.02739148,-0.1144209,0.534584647,-0.374202217
0,0,0.096942534,0.048452603,-1.178998645,0.002144731,-0.030817479,2.087426326,-0.173870334,NO,13,1,4/27/2011,8,0.118394355,0.750930051,-1.576292401,0.02739148,-0.1144209,1.026190041,-0.374202217
0,1,0.096942534,0.048452603,-1.178998645,0.002144731,-0.030817479,5.087426326,-0.173870334,NO,13,1,4/26/2011,4,0.118394355,0.750930051,-1.576292401,0.02739148,-0.1144209,2.501006222,-0.374202217
0,1,-0.711057466,0.021452603,0.737857543,-0.036616317,-0.081427644,0.087426326,-0.173870334,NO,14,1,4/26/2011,5,-0.868403023,0.332477583,0.967614148,-0.861264985,-0.361356497,0.042979254,-0.374202217
0,0,-0.711057466,0.021452603,0.737857543,-0.036616317,-0.081427644,-0.912573674,-0.173870334,NO,14,1,5/01/2011,39,-0.868403023,0.332477583,0.967614148,-0.861264985,-0.361356497,-0.44862614,-0.374202217
0,0,-0.711057466,0.021452603,0.737857543,-0.036616317,-0.081427644,-0.912573674,-0.173870334,NO,14,1,4/29/2011,24,-0.868403023,0.332477583,0.967614148,-0.861264985,-0.361356497,-0.44862614,-0.374202217
1,1,-0.711057466,0.021452603,0.737857543,-0.036616317,-0.081427644,1.087426326,-0.173870334,NO,14,1,5/01/2011,43,-0.868403023,0.332477583,0.967614148,-0.861264985,-0.361356497,0.534584647,-0.374202217
0,1,-0.711057466,0.021452603,0.737857543,-0.036616317,-0.081427644,1.087426326,-0.173870334,NO,14,1,4/26/2011,6,-0.868403023,0.332477583,0.967614148,-0.861264985,-0.361356497,0.534584647,-0.374202217
0,0,-0.711057466,0.021452603,0.737857543,-0.036616317,-0.081427644,2.087426326,-0.173870334,NO,14,1,4/30/2011,34,-0.868403023,0.332477583,0.967614148,-0.861264985,-0.361356497,1.026190041,-0.374202217
0,1,-0.711057466,0.021452603,0.737857543,-0.036616317,-0.081427644,5.087426326,-0.173870334,NO,14,1,4/30/2011,35,-0.868403023,0.332477583,0.967614148,-0.861264985,-0.361356497,2.501006222,-0.374202217
0,0,-0.711057466,0.021452603,0.737857543,-0.036616317,-0.081427644,-1.912573674,-0.173870334,NO,14,1,4/30/2011,30,-0.868403023,0.332477583,0.967614148,-0.861264985,-0.361356497,-0.940231534,-0.374202217
0,1,-0.711057466,0.021452603,0.737857543,-0.036616317,-0.081427644,-0.912573674,-0.173870334,NO,14,1,5/01/2011,38,-0.868403023,0.332477583,0.967614148,-0.861264985,-0.361356497,-0.44862614,-0.374202217
0,0,-0.711057466,0.021452603,0.737857543,-0.036616317,-0.081427644,7.087426326,-0.173870334,NO,14,1,4/30/2011,33,-0.868403023,0.332477583,0.967614148,-0.861264985,-0.361356497,3.484217009,-0.374202217
0,1,-0.711057466,0.021452603,0.737857543,-0.036616317,-0.081427644,1.087426326,-0.173870334,NO,14,1,4/30/2011,36,-0.868403023,0.332477583,0.967614148,-0.861264985,-0.361356497,0.534584647,-0.374202217
0,1,-0.711057466,0.021452603,0.737857543,-0.036616317,-0.081427644,2.087426326,-0.173870334,YES,14,1,5/01/2011,42,-0.868403023,0.332477583,0.967614148,-0.861264985,-0.361356497,1.026190041,-0.374202217
0,0,-0.711057466,0.021452603,0.737857543,-0.036616317,-0.081427644,1.087426326,-0.173870334,NO,14,1,4/29/2011,23,-0.868403023,0.332477583,0.967614148,-0.861264985,-0.361356497,0.534584647,-0.374202217
0,1,-1.500057466,-0.178547397,0.982702165,0.042628144,0.136568518,7.087426326,-0.173870334,NO,15,1,4/30/2011,33,-1.831996006,-2.767170329,1.292553411,0.955535809,0.702283824,3.484217009,-0.374202217
0,0,-1.500057466,-0.178547397,0.982702165,0.042628144,0.136568518,0.087426326,-0.173870334,NO,15,1,4/29/2011,28,-1.831996006,-2.767170329,1.292553411,0.955535809,0.702283824,0.042979254,-0.374202217
1,1,-1.500057466,-0.178547397,0.982702165,0.042628144,0.136568518,4.087426326,-0.173870334,NO,15,1,4/28/2011,17,-1.831996006,-2.767170329,1.292553411,0.955535809,0.702283824,2.009400828,-0.374202217
0,1,-1.500057466,-0.178547397,0.982702165,0.042628144,0.136568518,5.087426326,-0.173870334,NO,15,1,4/26/2011,6,-1.831996006,-2.767170329,1.292553411,0.955535809,0.702283824,2.501006222,-0.374202217
0,0,-1.500057466,-0.178547397,0.982702165,0.042628144,0.136568518,1.087426326,-0.173870334,NO,15,1,4/29/2011,23,-1.831996006,-2.767170329,1.292553411,0.955535809,0.702283824,0.534584647,-0.374202217
0,1,-1.500057466,-0.178547397,0.982702165,0.042628144,0.136568518,2.087426326,-0.173870334,NO,15,1,4/27/2011,8,-1.831996006,-2.767170329,1.292553411,0.955535809,0.702283824,1.026190041,-0.374202217
0,0,-1.500057466,-0.178547397,0.982702165,0.042628144,0.136568518,-0.912573674,-0.173870334,NO,15,1,5/01/2011,38,-1.831996006,-2.767170329,1.292553411,0.955535809,0.702283824,-0.44862614,-0.374202217
0,1,-1.500057466,-0.178547397,0.982702165,0.042628144,0.136568518,2.087426326,-0.173870334,NO,15,1,4/29/2011,22,-1.831996006,-2.767170329,1.292553411,0.955535809,0.702283824,1.026190041,-0.374202217
0,0,-1.500057466,-0.178547397,0.982702165,0.042628144,0.136568518,1.087426326,-0.173870334,YES,15,1,5/01/2011,41,-1.831996006,-2.767170329,1.292553411,0.955535809,0.702283824,0.534584647,-0.374202217
0,1,-1.500057466,-0.178547397,0.982702165,0.042628144,0.136568518,1.087426326,-0.173870334,NO,15,1,4/30/2011,36,-1.831996006,-2.767170329,1.292553411,0.955535809,0.702283824,0.534584647,-0.374202217
1,0,-1.500057466,-0.178547397,0.982702165,0.042628144,0.136568518,-0.912573674,-0.173870334,NO,15,1,5/01/2011,39,-1.831996006,-2.767170329,1.292553411,0.955535809,0.702283824,-0.44862614,-0.374202217
0,1,-1.500057466,-0.178547397,0.982702165,0.042628144,0.136568518,2.087426326,-0.173870334,NO,15,1,4/30/2011,34,-1.831996006,-2.767170329,1.292553411,0.955535809,0.702283824,1.026190041,-0.374202217
0,1,-1.500057466,-0.178547397,0.982702165,0.042628144,0.136568518,5.087426326,-0.173870334,NO,15,1,4/29/2011,26,-1.831996006,-2.767170329,1.292553411,0.955535809,0.702283824,2.501006222,-0.374202217
0,1,-1.500057466,-0.178547397,0.982702165,0.042628144,0.136568518,5.087426326,-0.173870334,NO,15,1,4/28/2011,19,-1.831996006,-2.767170329,1.292553411,0.955535809,0.702283824,2.501006222,-0.374202217
0,1,-1.500057466,-0.178547397,0.982702165,0.042628144,0.136568518,3.087426326,-0.173870334,NO,15,1,4/29/2011,27,-1.831996006,-2.767170329,1.292553411,0.955535809,0.702283824,1.517795434,-0.374202217
0,0,-1.500057466,-0.178547397,0.982702165,0.042628144,0.136568518,5.087426326,-0.173870334,NO,15,1,4/30/2011,35,-1.831996006,-2.767170329,1.292553411,0.955535809,0.702283824,2.501006222,-0.374202217
0,0,-1.500057466,-0.178547397,0.982702165,0.042628144,0.136568518,2.087426326,-0.173870334,YES,15,1,5/01/2011,42,-1.831996006,-2.767170329,1.292553411,0.955535809,0.702283824,1.026190041,-0.374202217
0,0,0.411942534,0.042452603,0.148233496,0.023381132,-0.034702695,1.087426326,-0.173870334,NO,16,1,4/30/2011,36,0.503098778,0.657940614,0.18510971,0.514268536,-0.13337753,0.534584647,-0.374202217
0,0,0.411942534,0.042452603,0.148233496,0.023381132,-0.034702695,-0.912573674,-0.173870334,NO,16,1,5/01/2011,41,0.503098778,0.657940614,0.18510971,0.514268536,-0.13337753,-0.44862614,-0.374202217
0,1,0.411942534,0.042452603,0.148233496,0.023381132,-0.034702695,5.087426326,-0.173870334,NO,16,1,4/30/2011,35,0.503098778,0.657940614,0.18510971,0.514268536,-0.13337753,2.501006222,-0.374202217
0,0,0.411942534,0.042452603,0.148233496,0.023381132,-0.034702695,-0.912573674,-0.173870334,NO,16,1,4/29/2011,24,0.503098778,0.657940614,0.18510971,0.514268536,-0.13337753,-0.44862614,-0.374202217
0,1,0.411942534,0.042452603,0.148233496,0.023381132,-0.034702695,5.087426326,-0.173870334,NO,16,1,4/29/2011,26,0.503098778,0.657940614,0.18510971,0.514268536,-0.13337753,2.501006222,-0.374202217
0,0,0.411942534,0.042452603,0.148233496,0.023381132,-0.034702695,-0.912573674,-0.173870334,NO,16,1,5/01/2011,43,0.503098778,0.657940614,0.18510971,0.514268536,-0.13337753,-0.44862614,-0.374202217
0,0,0.411942534,0.042452603,0.148233496,0.023381132,-0.034702695,-0.912573674,0.826129666,NO,16,1,5/01/2011,42,0.503098778,0.657940614,0.18510971,0.514268536,-0.13337753,-0.44862614,1.777989064
0,0,0.411942534,0.042452603,0.148233496,0.023381132,-0.034702695,-0.912573674,-0.173870334,NO,16,1,5/01/2011,40,0.503098778,0.657940614,0.18510971,0.514268536,-0.13337753,-0.44862614,-0.374202217
1,1,0.411942534,0.042452603,0.148233496,0.023381132,-0.034702695,3.087426326,-0.173870334,NO,16,1,4/29/2011,27,0.503098778,0.657940614,0.18510971,0.514268536,-0.13337753,1.517795434,-0.374202217
1,0,0.411942534,0.042452603,0.148233496,0.023381132,-0.034702695,-0.912573674,-0.173870334,NO,16,1,4/28/2011,14,0.503098778,0.657940614,0.18510971,0.514268536,-0.13337753,-0.44862614,-0.374202217
0,0,0.411942534,0.042452603,0.148233496,0.023381132,-0.034702695,-1.912573674,-0.173870334,NO,16,1,4/30/2011,30,0.503098778,0.657940614,0.18510971,0.514268536,-0.13337753,-0.940231534,-0.374202217
0,1,0.411942534,0.042452603,0.148233496,0.023381132,-0.034702695,-1.912573674,-0.173870334,NO,16,1,4/27/2011,10,0.503098778,0.657940614,0.18510971,0.514268536,-0.13337753,-0.940231534,-0.374202217
1,0,0.411942534,0.042452603,0.148233496,0.023381132,-0.034702695,-0.912573674,-0.173870334,NO,16,1,5/01/2011,38,0.503098778,0.657940614,0.18510971,0.514268536,-0.13337753,-0.44862614,-0.374202217
0,1,0.411942534,0.042452603,0.148233496,0.023381132,-0.034702695,7.087426326,-0.173870334,NO,16,1,4/30/2011,33,0.503098778,0.657940614,0.18510971,0.514268536,-0.13337753,3.484217009,-0.374202217
0,1,0.411942534,0.042452603,0.148233496,0.023381132,-0.034702695,2.087426326,-0.173870334,NO,16,1,4/30/2011,34,0.503098778,0.657940614,0.18510971,0.514268536,-0.13337753,1.026190041,-0.374202217
0,1,0.556942534,0.028452603,0.194727267,-0.011177887,-0.011904084,5.087426326,-0.173870334,NO,18,1,4/28/2011,19,0.680184941,0.44096526,0.246812727,-0.278049961,-0.02213923,2.501006222,-0.374202217
0,0,0.556942534,0.028452603,0.194727267,-0.011177887,-0.011904084,1.087426326,-0.173870334,NO,18,1,4/28/2011,15,0.680184941,0.44096526,0.246812727,-0.278049961,-0.02213923,0.534584647,-0.374202217
0,1,0.556942534,0.028452603,0.194727267,-0.011177887,-0.011904084,0.087426326,0.826129666,NO,18,1,4/27/2011,9,0.680184941,0.44096526,0.246812727,-0.278049961,-0.02213923,0.042979254,1.777989064
1,1,0.556942534,0.028452603,0.194727267,-0.011177887,-0.011904084,-1.912573674,-0.173870334,NO,18,1,4/27/2011,10,0.680184941,0.44096526,0.246812727,-0.278049961,-0.02213923,-0.940231534,-0.374202217
0,0,0.556942534,0.028452603,0.194727267,-0.011177887,-0.011904084,3.087426326,-0.173870334,NO,18,1,4/29/2011,27,0.680184941,0.44096526,0.246812727,-0.278049961,-0.02213923,1.517795434,-0.374202217
0,0,0.556942534,0.028452603,0.194727267,-0.011177887,-0.011904084,-0.912573674,-0.173870334,NO,18,1,4/28/2011,14,0.680184941,0.44096526,0.246812727,-0.278049961,-0.02213923,-0.44862614,-0.374202217
0,0,0.556942534,0.028452603,0.194727267,-0.011177887,-0.011904084,-1.912573674,-0.173870334,NO,18,1,4/30/2011,30,0.680184941,0.44096526,0.246812727,-0.278049961,-0.02213923,-0.940231534,-0.374202217
1,0,0.556942534,0.028452603,0.194727267,-0.011177887,-0.011904084,4.087426326,-0.173870334,NO,18,1,4/28/2011,17,0.680184941,0.44096526,0.246812727,-0.278049961,-0.02213923,2.009400828,-0.374202217
0,1,0.556942534,0.028452603,0.194727267,-0.011177887,-0.011904084,0.087426326,-0.173870334,NO,18,1,4/29/2011,28,0.680184941,0.44096526,0.246812727,-0.278049961,-0.02213923,0.042979254,-0.374202217
1,0,0.556942534,0.028452603,0.194727267,-0.011177887,-0.011904084,1.087426326,-0.173870334,NO,18,1,5/01/2011,38,0.680184941,0.44096526,0.246812727,-0.278049961,-0.02213923,0.534584647,-0.374202217
0,0,-0.298057466,-0.048547397,-1.502540616,0.024385791,-0.348285215,5.087426326,-0.173870334,NO,19,1,4/30/2011,35,-0.364012779,-0.752399187,-2.005672833,0.537301874,-1.663399932,2.501006222,-0.374202217
0,0,-0.298057466,-0.048547397,-1.502540616,0.024385791,-0.348285215,-1.912573674,-0.173870334,NO,19,1,4/29/2011,27,-0.364012779,-0.752399187,-2.005672833,0.537301874,-1.663399932,-0.940231534,-0.374202217
0,0,-0.298057466,-0.048547397,-1.502540616,0.024385791,-0.348285215,0.087426326,-0.173870334,NO,19,1,4/29/2011,28,-0.364012779,-0.752399187,-2.005672833,0.537301874,-1.663399932,0.042979254,-0.374202217
0,0,-0.298057466,-0.048547397,-1.502540616,0.024385791,-0.348285215,-1.912573674,-0.173870334,NO,19,1,4/26/2011,3,-0.364012779,-0.752399187,-2.005672833,0.537301874,-1.663399932,-0.940231534,-0.374202217
0,0,-0.298057466,-0.048547397,-1.502540616,0.024385791,-0.348285215,-0.912573674,-0.173870334,NO,19,1,5/01/2011,40,-0.364012779,-0.752399187,-2.005672833,0.537301874,-1.663399932,-0.44862614,-0.374202217
0,0,-0.298057466,-0.048547397,-1.502540616,0.024385791,-0.348285215,-1.912573674,-0.173870334,NO,19,1,4/30/2011,30,-0.364012779,-0.752399187,-2.005672833,0.537301874,-1.663399932,-0.940231534,-0.374202217
0,1,-0.298057466,-0.048547397,-1.502540616,0.024385791,-0.348285215,1.087426326,-0.173870334,NO,19,1,4/30/2011,36,-0.364012779,-0.752399187,-2.005672833,0.537301874,-1.663399932,0.534584647,-0.374202217
0,0,-0.298057466,-0.048547397,-1.502540616,0.024385791,-0.348285215,0.087426326,0.826129666,NO,19,1,4/27/2011,9,-0.364012779,-0.752399187,-2.005672833,0.537301874,-1.663399932,0.042979254,1.777989064
0,0,-0.298057466,-0.048547397,-1.502540616,0.024385791,-0.348285215,0.087426326,-0.173870334,NO,19,1,4/26/2011,4,-0.364012779,-0.752399187,-2.005672833,0.537301874,-1.663399932,0.042979254,-0.374202217
0,0,-0.298057466,-0.048547397,-1.502540616,0.024385791,-0.348285215,7.087426326,-0.173870334,NO,19,1,4/30/2011,33,-0.364012779,-0.752399187,-2.005672833,0.537301874,-1.663399932,3.484217009,-0.374202217
0,0,-0.298057466,-0.048547397,-1.502540616,0.024385791,-0.348285215,2.087426326,-0.173870334,NO,19,1,4/30/2011,34,-0.364012779,-0.752399187,-2.005672833,0.537301874,-1.663399932,1.026190041,-0.374202217
0,0,-0.298057466,-0.048547397,-1.502540616,0.024385791,-0.348285215,-1.912573674,-0.173870334,NO,19,1,4/27/2011,10,-0.364012779,-0.752399187,-2.005672833,0.537301874,-1.663399932,-0.940231534,-0.374202217
0,0,-0.298057466,-0.048547397,-1.502540616,0.024385791,-0.348285215,-0.912573674,-0.173870334,NO,19,1,5/01/2011,41,-0.364012779,-0.752399187,-2.005672833,0.537301874,-1.663399932,-0.44862614,-0.374202217
0,0,0.223942534,0.026452603,-0.406430816,0.01122821,0.181785958,1.087426326,-0.173870334,YES,20,1,5/01/2011,41,0.273497408,0.409968781,-0.550998811,0.235644168,0.922907395,0.534584647,-0.374202217
0,0,0.223942534,0.026452603,-0.406430816,0.01122821,0.181785958,2.087426326,-0.173870334,YES,20,1,5/01/2011,42,0.273497408,0.409968781,-0.550998811,0.235644168,0.922907395,1.026190041,-0.374202217
0,0,0.223942534,0.026452603,-0.406430816,0.01122821,0.181785958,-0.912573674,-0.173870334,NO,20,1,5/01/2011,39,0.273497408,0.409968781,-0.550998811,0.235644168,0.922907395,-0.44862614,-0.374202217
0,0,0.223942534,0.026452603,-0.406430816,0.01122821,0.181785958,-0.912573674,-0.173870334,NO,20,1,5/01/2011,40,0.273497408,0.409968781,-0.550998811,0.235644168,0.922907395,-0.44862614,-0.374202217
1,1,0.223942534,0.026452603,-0.406430816,0.01122821,0.181785958,1.087426326,-0.173870334,NO,20,1,4/26/2011,3,0.273497408,0.409968781,-0.550998811,0.235644168,0.922907395,0.534584647,-0.374202217
0,0,0.223942534,0.026452603,-0.406430816,0.01122821,0.181785958,0.087426326,-0.173870334,NO,20,1,4/29/2011,28,0.273497408,0.409968781,-0.550998811,0.235644168,0.922907395,0.042979254,-0.374202217
0,1,-0.389057466,0.101452603,-0.529676644,0.015218493,-0.155952457,-0.912573674,-0.173870334,NO,21,1,4/26/2011,3,-0.475149612,1.572336748,-0.714561353,0.327127526,-0.724975723,-0.44862614,-0.374202217
0,0,-0.389057466,0.101452603,-0.529676644,0.015218493,-0.155952457,0.087426326,-0.173870334,NO,21,1,4/26/2011,5,-0.475149612,1.572336748,-0.714561353,0.327127526,-0.724975723,0.042979254,-0.374202217
0,0,-0.389057466,0.101452603,-0.529676644,0.015218493,-0.155952457,1.087426326,-0.173870334,NO,21,1,4/26/2011,6,-0.475149612,1.572336748,-0.714561353,0.327127526,-0.724975723,0.534584647,-0.374202217
0,0,-0.389057466,0.101452603,-0.529676644,0.015218493,-0.155952457,0.087426326,-0.173870334,NO,21,1,4/26/2011,4,-0.475149612,1.572336748,-0.714561353,0.327127526,-0.724975723,0.042979254,-0.374202217
0,0,0.539942534,0.124452603,-1.802056233,-0.004408532,-0.06888082,2.087426326,-0.173870334,NO,22,1,4/29/2011,22,0.659423115,1.928796258,-2.403167306,-0.122852129,-0.30013841,1.026190041,-0.374202217
0,0,0.539942534,0.124452603,-1.802056233,-0.004408532,-0.06888082,-1.912573674,-0.173870334,NO,22,1,4/30/2011,32,0.659423115,1.928796258,-2.403167306,-0.122852129,-0.30013841,-0.940231534,-0.374202217
0,0,0.539942534,0.124452603,-1.802056233,-0.004408532,-0.06888082,5.087426326,-0.173870334,NO,22,1,4/26/2011,6,0.659423115,1.928796258,-2.403167306,-0.122852129,-0.30013841,2.501006222,-0.374202217
0,0,0.539942534,0.124452603,-1.802056233,-0.004408532,-0.06888082,-1.912573674,-0.173870334,NO,22,1,4/30/2011,33,0.659423115,1.928796258,-2.403167306,-0.122852129,-0.30013841,-0.940231534,-0.374202217
0,0,0.539942534,0.124452603,-1.802056233,-0.004408532,-0.06888082,5.087426326,-0.173870334,NO,22,1,4/29/2011,26,0.659423115,1.928796258,-2.403167306,-0.122852129,-0.30013841,2.501006222,-0.374202217
0,0,0.539942534,0.124452603,-1.802056233,-0.004408532,-0.06888082,0.087426326,-0.173870334,NO,22,1,4/29/2011,28,0.659423115,1.928796258,-2.403167306,-0.122852129,-0.30013841,0.042979254,-0.374202217
0,0,0.539942534,0.124452603,-1.802056233,-0.004408532,-0.06888082,-0.912573674,-0.173870334,NO,22,1,4/29/2011,24,0.659423115,1.928796258,-2.403167306,-0.122852129,-0.30013841,-0.44862614,-0.374202217
0,0,0.539942534,0.124452603,-1.802056233,-0.004408532,-0.06888082,1.087426326,-0.173870334,NO,22,1,4/29/2011,23,0.659423115,1.928796258,-2.403167306,-0.122852129,-0.30013841,0.534584647,-0.374202217
0,0,0.539942534,0.124452603,-1.802056233,-0.004408532,-0.06888082,2.087426326,-0.173870334,NO,22,1,4/30/2011,36,0.659423115,1.928796258,-2.403167306,-0.122852129,-0.30013841,1.026190041,-0.374202217
0,0,0.539942534,0.124452603,-1.802056233,-0.004408532,-0.06888082,1.087426326,-0.173870334,NO,22,1,5/01/2011,38,0.659423115,1.928796258,-2.403167306,-0.122852129,-0.30013841,0.534584647,-0.374202217
0,0,0.539942534,0.124452603,-1.802056233,-0.004408532,-0.06888082,-0.912573674,-0.173870334,NO,22,1,4/30/2011,35,0.659423115,1.928796258,-2.403167306,-0.122852129,-0.30013841,-0.44862614,-0.374202217
0,0,0.539942534,0.124452603,-1.802056233,-0.004408532,-0.06888082,5.087426326,-0.173870334,NO,22,1,4/26/2011,4,0.659423115,1.928796258,-2.403167306,-0.122852129,-0.30013841,2.501006222,-0.374202217
