Bird_ID,Exploration_Score,Exploration_Date,Exploration_Year,data_collector,sex,Year_of_Birth,Year_of_Birth_Code,exact_age,age,last_year_ON,last_age_ON,dead
45V49970,15,2006-02-09,2006,Thijs van Overveld,F,2003,,Y,3,2006,3,Y
45V57015,5,2006-01-23,2006,Thijs van Overveld,F,2004,,Y,2,2006,2,Y
45V57023,20,2006-01-19,2006,Thijs van Overveld,F,2004,,Y,2,2006,2,Y
45V57031,8,2006-01-19,2006,Thijs van Overveld,F,2004,,Y,2,2008,4,Y
45V57034,28,2007-02-22,2007,Thijs van Overveld,F,2004,,Y,3,2007,3,Y
45V57068,11,2006-01-25,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
45V57428,31,2006-02-10,2006,Thijs van Overveld,F,2004,,Y,2,2007,3,Y
45V57428,34,2008-01-15,2008,Thijs van Overveld,F,2004,,Y,4,2007,3,Y
45V57835,2,2007-01-25,2007,Thijs van Overveld,F,2004,,Y,3,2008,4,Y
45V57835,1,2008-02-03,2008,Thijs van Overveld,F,2004,,Y,4,2008,4,Y
45V80031,17,2008-02-03,2008,Thijs van Overveld,M,2004,,Y,4,2008,4,Y
45V80036,20,2006-02-14,2006,Thijs van Overveld,M,2004,,Y,2,2006,2,Y
45V80515,16,2006-02-10,2006,Thijs van Overveld,F,2005,,Y,1,,,Y
45V80527,12,2006-01-23,2006,Thijs van Overveld,M,2005,,Y,1,2010,5,Y
45V80527,24,2009-10-27,2009,Thijs van Overveld,M,2005,,Y,4,2010,5,Y
45V80529,9,2006-02-07,2006,Thijs van Overveld,M,2005,,Y,1,2007,2,Y
45V80529,15,2006-02-28,2006,Thijs van Overveld,M,2005,,Y,1,2007,2,Y
45V80529,31,2006-10-11,2006,Thijs van Overveld,M,2005,,Y,1,2007,2,Y
45V80529,3,2007-02-23,2007,Thijs van Overveld,M,2005,,Y,2,2007,2,Y
46V62031,29,2006-02-03,2006,Thijs van Overveld,M,2004,,Y,2,2006,2,Y
46V62035,26,2006-02-09,2006,Thijs van Overveld,M,2004,,Y,2,2006,2,Y
46V62041,11,2006-02-17,2006,Thijs van Overveld,M,2004,,Y,2,,,Y
46V62041,13,2006-11-30,2006,Thijs van Overveld,M,2004,,Y,2,,,Y
46V62041,27,2007-01-22,2007,Thijs van Overveld,M,2004,,Y,3,,,Y
46V62044,16,2006-02-15,2006,Thijs van Overveld,F,2004,,Y,2,2007,3,Y
46V62044,20,2007-01-30,2007,Thijs van Overveld,F,2004,,Y,3,2007,3,Y
46V62047,4,2006-02-09,2006,Thijs van Overveld,F,2004,,Y,2,2006,2,Y
46V62067,20,2006-11-09,2006,Thijs van Overveld,M,2006,,Y,0,,,Y
46V62067,38,2007-02-02,2007,Thijs van Overveld,M,2006,,Y,1,,,Y
46V62068,26,2006-11-09,2006,Thijs van Overveld,M,2006,,Y,0,,,Y
46V62069,14,2006-11-09,2006,Thijs van Overveld,F,2006,,Y,0,2011,5,Y
46V62069,15,2007-12-19,2007,Thijs van Overveld,F,2006,,Y,1,2011,5,Y
46V62069,42,2008-02-04,2008,Thijs van Overveld,F,2006,,Y,2,2011,5,Y
46V62070,1,2006-11-09,2006,Thijs van Overveld,M,2006,,Y,0,,,Y
46V62073,27,2008-01-24,2008,Thijs van Overveld,M,2007,,Y,1,2012,5,Y
46V62073,33,2009-11-06,2009,Thijs van Overveld,M,2007,,Y,2,2012,5,Y
46V62084,21,2007-12-14,2007,Thijs van Overveld,M,2007,,Y,0,,,Y
46V62087,38,2007-12-18,2007,Thijs van Overveld,F,2007,,Y,0,2009,2,Y
46V62087,43,2008-02-15,2008,Thijs van Overveld,F,2007,,Y,1,2009,2,Y
46V62088,23,2007-12-18,2007,Thijs van Overveld,F,2007,,Y,0,,,Y
46V62089,12,2007-12-18,2007,Thijs van Overveld,M,2007,,Y,0,2009,2,Y
46V62090,8,2007-12-21,2007,Thijs van Overveld,M,2007,,Y,0,,,Y
46V62091,5,2008-01-23,2008,Thijs van Overveld,F,2007,,Y,1,2010,3,Y
46V62093,11,2008-01-23,2008,Thijs van Overveld,M,2007,,Y,1,,,Y
46V62095,32,2008-02-12,2008,Thijs van Overveld,F,2007,,Y,1,,,Y
46V62096,1,2008-02-12,2008,Thijs van Overveld,M,2007,,Y,1,,,Y
46V62099,27,2008-02-12,2008,Thijs van Overveld,F,2007,,Y,1,2009,2,Y
46V62127,4,2006-02-16,2006,Thijs van Overveld,F,2004,,Y,2,2007,3,Y
46V62127,18,2006-11-10,2006,Thijs van Overveld,F,2004,,Y,2,2007,3,Y
46V62150,11,2006-02-06,2006,Thijs van Overveld,M,2004,,Y,2,2005,1,Y
46V62150,31,2006-02-25,2006,Thijs van Overveld,M,2004,,Y,2,2005,1,Y
46V62188,9,2006-02-06,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
46V62188,7,2006-02-25,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
46V62188,3,2006-11-28,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
46V62188,26,2007-01-24,2007,Thijs van Overveld,M,2004,,Y,3,2007,3,Y
46V62188,34,2007-12-19,2007,Thijs van Overveld,M,2004,,Y,3,2007,3,Y
46V62214,23,2006-02-03,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
46V62214,18,2006-02-25,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
46V62214,3,2006-11-28,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
46V62224,30,2007-01-25,2007,Thijs van Overveld,F,2003,,Y,4,2006,3,Y
46V62225,17,2007-01-25,2007,Thijs van Overveld,F,2003,,Y,4,2008,5,Y
46V62225,31,2008-02-03,2008,Thijs van Overveld,F,2003,,Y,5,2008,5,Y
46V62293,25,2006-02-07,2006,Thijs van Overveld,M,2004,,Y,2,2006,2,Y
46V62293,33,2006-02-28,2006,Thijs van Overveld,M,2004,,Y,2,2006,2,Y
46V62320,22,2006-02-08,2006,Thijs van Overveld,F,2004,,Y,2,2005,1,Y
46V62473,21,2006-02-09,2006,Thijs van Overveld,M,2004,,Y,2,2005,1,Y
46V62512,20,2006-02-08,2006,Thijs van Overveld,M,2004,,Y,2,2005,1,Y
46V62954,3,2006-02-08,2006,Thijs van Overveld,M,2004,,Y,2,,,Y
46V72078,32,2006-02-07,2006,Thijs van Overveld,M,2004,,Y,2,2006,2,Y
46V72081,23,2006-02-17,2006,Thijs van Overveld,M,2004,,Y,2,2006,2,Y
46V72084,12,2006-02-15,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
46V72084,1,2007-01-30,2007,Thijs van Overveld,M,2004,,Y,3,2007,3,Y
46V72084,1,2007-02-09,2007,Thijs van Overveld,M,2004,,Y,3,2007,3,Y
46V72086,21,2006-02-09,2006,Thijs van Overveld,F,2004,,Y,2,2007,3,Y
46V72091,1,2006-02-01,2006,Thijs van Overveld,F,2004,,Y,2,2007,3,Y
46V72091,35,2006-02-23,2006,Thijs van Overveld,F,2004,,Y,2,2007,3,Y
46V72091,8,2007-02-22,2007,Thijs van Overveld,F,2004,,Y,3,2007,3,Y
46V72094,3,2009-10-27,2009,Thijs van Overveld,M,2005,,Y,4,2010,5,Y
46V72130,13,2006-12-08,2006,Thijs van Overveld,M,2006,,Y,0,,,Y
46V72150,6,2006-08-30,2006,Thijs van Overveld,F,2006,,Y,0,2007,1,Y
46V72175,21,2006-11-09,2006,Thijs van Overveld,F,2006,,Y,0,2009,3,Y
46V72175,30,2006-11-10,2006,Thijs van Overveld,F,2006,,Y,0,2009,3,Y
46V72175,25,2007-01-26,2007,Thijs van Overveld,F,2006,,Y,1,2009,3,Y
46V72178,32,2007-01-25,2007,Thijs van Overveld,F,2006,,Y,1,2007,1,Y
46V72178,37,2008-02-24,2008,Thijs van Overveld,F,2006,,Y,2,2007,1,Y
46V72226,2,2007-01-26,2007,Thijs van Overveld,M,2005,,Y,2,2006,1,Y
46V72228,26,2008-01-23,2008,Thijs van Overveld,M,2005,,Y,3,2007,2,Y
46V72229,16,2006-02-15,2006,Thijs van Overveld,M,2005,,Y,1,2006,1,Y
46V72229,23,2006-03-01,2006,Thijs van Overveld,M,2005,,Y,1,2006,1,Y
46V72231,19,2006-02-17,2006,Thijs van Overveld,M,2004,,Y,2,2005,1,Y
46V72238,35,2006-02-06,2006,Thijs van Overveld,M,2005,,Y,1,2007,2,Y
46V72257,15,2006-02-01,2006,Thijs van Overveld,F,2005,,Y,1,,,Y
46V72260,3,2007-02-07,2007,Thijs van Overveld,M,2005,,Y,2,,,Y
46V72274,25,2006-09-07,2006,Thijs van Overveld,M,2005,,Y,1,,,Y
46V72277,4,2006-02-15,2006,Thijs van Overveld,F,2004,,Y,2,2007,3,Y
46V72277,14,2006-03-01,2006,Thijs van Overveld,F,2004,,Y,2,2007,3,Y
46V72277,23,2006-11-10,2006,Thijs van Overveld,F,2004,,Y,2,2007,3,Y
46V72277,5,2007-01-30,2007,Thijs van Overveld,F,2004,,Y,3,2007,3,Y
46V72299,23,2006-02-17,2006,Thijs van Overveld,F,2004,,Y,2,2006,2,Y
46V72299,30,2006-02-23,2006,Thijs van Overveld,F,2004,,Y,2,2006,2,Y
46V72299,35,2006-03-01,2006,Thijs van Overveld,F,2004,,Y,2,2006,2,Y
46V72300,34,2006-02-17,2006,Thijs van Overveld,F,2004,,Y,2,2006,2,Y
46V72300,18,2006-03-01,2006,Thijs van Overveld,F,2004,,Y,2,2006,2,Y
46V72308,14,2006-01-19,2006,Thijs van Overveld,M,2004,,Y,2,2005,1,Y
46V72351,21,2008-02-04,2008,Thijs van Overveld,F,2005,,Y,3,,,Y
46V72459,15,2006-01-31,2006,Thijs van Overveld,M,2005,,Y,1,2006,1,Y
46V72459,40,2006-02-24,2006,Thijs van Overveld,M,2005,,Y,1,2006,1,Y
46V72459,12,2007-01-31,2007,Thijs van Overveld,M,2005,,Y,2,2006,1,Y
46V72472,28,2006-01-31,2006,Thijs van Overveld,M,2005,,Y,1,2008,3,Y
46V72472,44,2006-02-24,2006,Thijs van Overveld,M,2005,,Y,1,2008,3,Y
46V72472,52,2008-02-05,2008,Thijs van Overveld,M,2005,,Y,3,2008,3,Y
46V72540,3,2007-02-17,2007,Thijs van Overveld,F,2005,,Y,2,2009,4,Y
46V72540,16,2007-12-20,2007,Thijs van Overveld,F,2005,,Y,2,2009,4,Y
46V72544,19,2006-02-10,2006,Thijs van Overveld,M,2005,,Y,1,2008,3,Y
46V72544,1,2007-02-02,2007,Thijs van Overveld,M,2005,,Y,2,2008,3,Y
46V72544,8,2007-12-17,2007,Thijs van Overveld,M,2005,,Y,2,2008,3,Y
46V72544,1,2008-01-17,2008,Thijs van Overveld,M,2005,,Y,3,2008,3,Y
46V72613,21,2006-01-23,2006,Thijs van Overveld,M,2005,,Y,1,2006,1,Y
46V72659,22,2006-09-01,2006,Thijs van Overveld,F,2005,,Y,1,2009,4,Y
46V72659,21,2008-01-23,2008,Thijs van Overveld,F,2005,,Y,3,2009,4,Y
46V72699,12,2006-02-09,2006,Thijs van Overveld,M,2005,,Y,1,,,Y
46V72700,12,2006-02-17,2006,Thijs van Overveld,F,2005,,Y,1,2006,1,Y
46V72700,10,2006-11-30,2006,Thijs van Overveld,F,2005,,Y,1,2006,1,Y
46V72757,7,2006-02-09,2006,Thijs van Overveld,F,2004,,Y,2,2008,4,Y
46V72781,28,2006-02-08,2006,Thijs van Overveld,M,2005,,Y,1,2006,1,Y
46V72933,22,2006-02-08,2006,Thijs van Overveld,M,2005,,Y,1,2006,1,Y
46V73001,16,2006-02-10,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
46V73004,29,2006-02-25,2006,Thijs van Overveld,M,2004,,Y,2,2006,2,Y
46V73004,20,2006-08-22,2006,Thijs van Overveld,M,2004,,Y,2,2006,2,Y
46V73004,22,2006-11-28,2006,Thijs van Overveld,M,2004,,Y,2,2006,2,Y
46V73005,35,2006-02-07,2006,Thijs van Overveld,F,2004,,Y,2,2005,1,Y
46V73005,14,2006-02-21,2006,Thijs van Overveld,F,2004,,Y,2,2005,1,Y
46V73044,31,2006-02-23,2006,Thijs van Overveld,F,2004,,Y,2,2005,1,Y
46V73093,27,2007-02-02,2007,Thijs van Overveld,F,2004,,Y,3,2007,3,Y
46V73098,26,2006-01-24,2006,Thijs van Overveld,F,2004,,Y,2,2006,2,Y
46V73098,23,2006-02-21,2006,Thijs van Overveld,F,2004,,Y,2,2006,2,Y
46V73110,23,2006-02-16,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
46V73110,23,2007-01-26,2007,Thijs van Overveld,M,2004,,Y,3,2007,3,Y
46V73110,29,2007-12-21,2007,Thijs van Overveld,M,2004,,Y,3,2007,3,Y
46V73123,3,2006-02-14,2006,Thijs van Overveld,M,2004,,Y,2,,,Y
46V73143,8,2006-02-14,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
46V73173,28,2006-02-28,2006,Thijs van Overveld,F,2004,,Y,2,2007,3,Y
46V73206,15,2007-02-05,2007,Thijs van Overveld,F,2004,,Y,3,2007,3,Y
46V73207,18,2006-02-25,2006,Thijs van Overveld,F,2004,,Y,2,2006,2,Y
46V73207,16,2006-11-28,2006,Thijs van Overveld,F,2004,,Y,2,2006,2,Y
46V73207,32,2007-01-24,2007,Thijs van Overveld,F,2004,,Y,3,2006,2,Y
46V73213,13,2006-02-03,2006,Thijs van Overveld,F,2004,,Y,2,2007,3,Y
46V73213,23,2007-01-24,2007,Thijs van Overveld,F,2004,,Y,3,2007,3,Y
46V73224,26,2006-01-23,2006,Thijs van Overveld,M,2004,,Y,2,2005,1,Y
46V73245,7,2006-01-22,2006,Thijs van Overveld,F,2004,,Y,2,2007,3,Y
46V73250,2,2006-02-09,2006,Thijs van Overveld,F,2004,,Y,2,2005,1,Y
46V73251,25,2006-02-09,2006,Thijs van Overveld,M,2004,,Y,2,2006,2,Y
46V73252,15,2008-01-15,2008,Thijs van Overveld,F,2004,,Y,4,2011,7,Y
46V73253,22,2006-11-30,2006,Thijs van Overveld,F,2004,,Y,2,2008,4,Y
46V73253,17,2007-02-21,2007,Thijs van Overveld,F,2004,,Y,3,2008,4,Y
46V73257,24,2006-02-21,2006,Thijs van Overveld,F,2004,,Y,2,2006,2,Y
46V73270,24,2007-01-22,2007,Thijs van Overveld,M,2004,+,N,4,2005,2,Y
46V73295,4,2006-09-01,2006,Thijs van Overveld,F,2004,,Y,2,2009,5,Y
46V73295,14,2007-07-31,2007,Thijs van Overveld,F,2004,,Y,3,2009,5,Y
46V73308,8,2006-02-15,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
46V73308,3,2006-03-01,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
46V73308,2,2007-01-30,2007,Thijs van Overveld,M,2004,,Y,3,2007,3,Y
46V73313,14,2006-01-31,2006,Thijs van Overveld,F,2004,,Y,2,2007,3,Y
46V73313,37,2006-02-24,2006,Thijs van Overveld,F,2004,,Y,2,2007,3,Y
46V73313,25,2006-12-08,2006,Thijs van Overveld,F,2004,,Y,2,2007,3,Y
46V73321,24,2006-02-16,2006,Thijs van Overveld,F,2004,,Y,2,2008,4,Y
46V73321,25,2007-01-26,2007,Thijs van Overveld,F,2004,,Y,3,2008,4,Y
46V73321,24,2007-12-20,2007,Thijs van Overveld,F,2004,,Y,3,2008,4,Y
46V73324,28,2006-02-16,2006,Thijs van Overveld,M,2004,,Y,2,2009,5,Y
46V73324,18,2007-01-26,2007,Thijs van Overveld,M,2004,,Y,3,2009,5,Y
46V73332,20,2006-02-16,2006,Thijs van Overveld,M,2004,,Y,2,2005,1,Y
46V73337,26,2006-02-16,2006,Thijs van Overveld,M,2004,,Y,2,2006,2,Y
46V73347,33,2007-02-02,2007,Thijs van Overveld,F,2004,,Y,3,2008,4,Y
46V73349,3,2007-01-30,2007,Thijs van Overveld,M,2004,,Y,3,,,Y
46V73377,21,2008-01-15,2008,Thijs van Overveld,M,2004,,Y,4,2010,6,Y
46V73387,20,2006-02-06,2006,Thijs van Overveld,M,2004,,Y,2,2006,2,Y
46V73395,17,2006-02-01,2006,Thijs van Overveld,M,2004,,Y,2,2005,1,Y
46V73395,14,2006-02-24,2006,Thijs van Overveld,M,2004,,Y,2,2005,1,Y
46V73403,1,2006-02-15,2006,Thijs van Overveld,F,2005,,Y,1,2006,1,Y
46V73404,11,2006-01-19,2006,Thijs van Overveld,M,2005,,Y,1,2006,1,Y
46V73405,19,2006-02-17,2006,Thijs van Overveld,M,2005,,Y,1,,,Y
46V73408,1,2006-02-06,2006,Thijs van Overveld,F,2005,,Y,1,2007,2,Y
46V73408,9,2006-11-28,2006,Thijs van Overveld,F,2005,,Y,1,2007,2,Y
46V73408,15,2007-01-24,2007,Thijs van Overveld,F,2005,,Y,2,2007,2,Y
46V73423,18,2006-11-10,2006,Thijs van Overveld,F,2005,,Y,1,2006,1,Y
46V73448,22,2007-01-24,2007,Thijs van Overveld,M,2005,,Y,2,2007,2,Y
46V73448,48,2008-01-23,2008,Thijs van Overveld,M,2005,,Y,3,2007,2,Y
46V73450,32,2006-11-09,2006,Thijs van Overveld,F,2005,,Y,1,2006,1,Y
46V73485,11,2009-10-28,2009,Thijs van Overveld,F,2006,,Y,3,2009,3,Y
46V73502,17,2006-02-14,2006,Thijs van Overveld,M,2005,,Y,1,2006,1,Y
46V73509,19,2006-02-15,2006,Thijs van Overveld,F,2005,,Y,1,2011,6,Y
46V73509,16,2006-03-01,2006,Thijs van Overveld,F,2005,,Y,1,2011,6,Y
46V73509,15,2006-11-10,2006,Thijs van Overveld,F,2005,,Y,1,2011,6,Y
46V73509,17,2007-01-30,2007,Thijs van Overveld,F,2005,,Y,2,2011,6,Y
46V73509,15,2007-12-20,2007,Thijs van Overveld,F,2005,,Y,2,2011,6,Y
46V73522,34,2007-01-22,2007,Thijs van Overveld,M,2005,,Y,2,2007,2,Y
46V73529,34,2006-02-23,2006,Thijs van Overveld,F,2005,,Y,1,,,Y
46V73533,35,2007-02-09,2007,Thijs van Overveld,F,2005,,Y,2,,,Y
46V73533,33,2007-02-23,2007,Thijs van Overveld,F,2005,,Y,2,,,Y
46V73533,36,2008-02-12,2008,Thijs van Overveld,F,2005,,Y,3,,,Y
46V73590,17,2006-01-19,2006,Thijs van Overveld,M,2005,,Y,1,2006,1,Y
46V73593,34,2007-01-25,2007,Thijs van Overveld,M,2005,,Y,2,2011,6,Y
46V73593,42,2008-02-03,2008,Thijs van Overveld,M,2005,,Y,3,2011,6,Y
46V73601,23,2006-02-09,2006,Thijs van Overveld,M,2005,,Y,1,2006,1,Y
46V73606,1,2007-01-23,2007,Thijs van Overveld,F,2006,,Y,1,,,Y
46V73619,26,2007-01-05,2007,Thijs van Overveld,F,2006,,Y,1,,,Y
46V73660,19,2006-12-14,2006,Thijs van Overveld,F,2006,,Y,0,2007,1,Y
46V73660,30,2007-12-24,2007,Thijs van Overveld,F,2006,,Y,1,2007,1,Y
46V73901,20,2008-02-08,2008,Thijs van Overveld,F,2004,,Y,4,2007,3,Y
46V73942,9,2007-02-22,2007,Thijs van Overveld,F,2004,,Y,3,2006,2,Y
46V73943,26,2006-01-31,2006,Thijs van Overveld,M,2004,,Y,2,2006,2,Y
46V73943,41,2006-10-04,2006,Thijs van Overveld,M,2004,,Y,2,2006,2,Y
46V73943,45,2007-01-31,2007,Thijs van Overveld,M,2004,,Y,3,2006,2,Y
46V73946,23,2006-02-14,2006,Thijs van Overveld,M,2004,,Y,2,2005,1,Y
46V73967,17,2006-02-10,2006,Thijs van Overveld,F,2004,,Y,2,2007,3,Y
46V73967,32,2007-02-02,2007,Thijs van Overveld,F,2004,,Y,3,2007,3,Y
46V73967,30,2007-07-26,2007,Thijs van Overveld,F,2004,,Y,3,2007,3,Y
46V73967,33,2008-01-15,2008,Thijs van Overveld,F,2004,,Y,4,2007,3,Y
46V73985,2,2006-02-28,2006,Thijs van Overveld,F,2004,,Y,2,2007,3,Y
46V73985,13,2007-02-02,2007,Thijs van Overveld,F,2004,,Y,3,2007,3,Y
46V84945,27,2006-01-22,2006,Thijs van Overveld,F,2005,,Y,1,2006,1,Y
47V94015,16,2006-12-08,2006,Thijs van Overveld,M,2005,,Y,1,2008,3,Y
47V94015,22,2008-02-05,2008,Thijs van Overveld,M,2005,,Y,3,2008,3,Y
47V94015,26,2008-02-24,2008,Thijs van Overveld,M,2005,,Y,3,2008,3,Y
47V94018,20,2006-01-31,2006,Thijs van Overveld,M,2005,,Y,1,2006,1,Y
47V94018,20,2006-08-25,2006,Thijs van Overveld,M,2005,,Y,1,2006,1,Y
47V94029,18,2006-01-31,2006,Thijs van Overveld,F,2005,,Y,1,2006,1,Y
47V94029,25,2006-02-23,2006,Thijs van Overveld,F,2005,,Y,1,2006,1,Y
47V94031,14,2006-02-24,2006,Thijs van Overveld,F,2005,,Y,1,2006,1,Y
47V94043,29,2006-02-23,2006,Thijs van Overveld,M,2005,,Y,1,,,Y
47V94043,17,2006-11-10,2006,Thijs van Overveld,M,2005,,Y,1,,,Y
47V94049,32,2007-01-22,2007,Thijs van Overveld,M,2005,,Y,2,2007,2,Y
47V94056,32,2006-02-21,2006,Thijs van Overveld,M,2005,,Y,1,2008,3,Y
47V94056,22,2007-01-22,2007,Thijs van Overveld,M,2005,,Y,2,2008,3,Y
47V94057,7,2006-01-20,2006,Thijs van Overveld,F,2004,,Y,2,2007,3,Y
47V94064,13,2006-02-21,2006,Thijs van Overveld,M,2005,,Y,1,2006,1,Y
47V94078,9,2006-02-03,2006,Thijs van Overveld,M,2005,,Y,1,,,Y
47V94078,17,2006-02-25,2006,Thijs van Overveld,M,2005,,Y,1,,,Y
47V94080,13,2006-11-28,2006,Thijs van Overveld,M,2005,,Y,1,2006,1,Y
47V94080,15,2007-01-24,2007,Thijs van Overveld,M,2005,,Y,2,2006,1,Y
47V94090,13,2006-02-21,2006,Thijs van Overveld,F,2005,,Y,1,2006,1,Y
47V94185,21,2006-02-16,2006,Thijs van Overveld,M,2005,,Y,1,2006,1,Y
47V94185,45,2006-03-01,2006,Thijs van Overveld,M,2005,,Y,1,2006,1,Y
47V94240,21,2006-02-01,2006,Thijs van Overveld,M,2005,,Y,1,2006,1,Y
47V94240,35,2006-02-24,2006,Thijs van Overveld,M,2005,,Y,1,2006,1,Y
47V94274,17,2006-08-31,2006,Thijs van Overveld,M,2005,,Y,1,,,Y
47V94279,15,2006-08-31,2006,Thijs van Overveld,M,2005,,Y,1,,,Y
47V94303,20,2008-02-12,2008,Thijs van Overveld,F,2005,,Y,3,2008,3,Y
47V94317,20,2006-08-30,2006,Thijs van Overveld,F,2005,,Y,1,2009,4,Y
47V94317,1,2008-02-24,2008,Thijs van Overveld,F,2005,,Y,3,2009,4,Y
47V94318,21,2006-01-27,2006,Thijs van Overveld,M,2005,,Y,1,2007,2,Y
47V94377,11,2006-11-17,2006,Thijs van Overveld,M,2005,,Y,1,,,Y
47V94443,14,2006-02-01,2006,Thijs van Overveld,F,2004,,Y,2,2007,3,Y
47V94443,9,2006-02-24,2006,Thijs van Overveld,F,2004,,Y,2,2007,3,Y
47V94457,10,2006-02-03,2006,Thijs van Overveld,M,2005,,Y,1,,,Y
47V94462,3,2007-01-22,2007,Thijs van Overveld,F,2005,,Y,2,2011,6,Y
47V94466,17,2006-09-07,2006,Thijs van Overveld,M,2005,,Y,1,,,Y
47V94469,1,2007-07-08,2007,Thijs van Overveld,M,2005,,Y,2,,,Y
47V94479,25,2006-02-10,2006,Thijs van Overveld,M,2005,,Y,1,,,Y
47V94525,2,2006-02-03,2006,Thijs van Overveld,M,2005,,Y,1,2009,4,Y
47V94525,2,2006-02-25,2006,Thijs van Overveld,M,2005,,Y,1,2009,4,Y
47V94525,6,2006-11-28,2006,Thijs van Overveld,M,2005,,Y,1,2009,4,Y
47V94525,21,2007-01-24,2007,Thijs van Overveld,M,2005,,Y,2,2009,4,Y
47V94525,17,2008-08-06,2008,Thijs van Overveld,M,2005,,Y,3,2009,4,Y
47V94525,19,2009-02-25,2009,Thijs van Overveld,M,2005,,Y,4,2009,4,Y
47V94527,22,2006-10-11,2006,Thijs van Overveld,M,2005,,Y,1,2008,3,Y
47V94527,5,2006-11-09,2006,Thijs van Overveld,M,2005,,Y,1,2008,3,Y
47V94527,12,2008-01-17,2008,Thijs van Overveld,M,2005,,Y,3,2008,3,Y
47V94528,21,2006-02-21,2006,Thijs van Overveld,M,2005,,Y,1,2009,4,Y
47V94528,4,2007-01-22,2007,Thijs van Overveld,M,2005,,Y,2,2009,4,Y
47V94528,7,2007-02-20,2007,Thijs van Overveld,M,2005,,Y,2,2009,4,Y
47V94530,19,2006-02-01,2006,Thijs van Overveld,M,2005,,Y,1,,,Y
47V94555,23,2007-02-19,2007,Thijs van Overveld,F,2006,,Y,1,2007,1,Y
47V94555,30,2008-01-10,2008,Thijs van Overveld,F,2006,,Y,2,2007,1,Y
47V94559,29,2006-11-30,2006,Thijs van Overveld,F,2005,,Y,1,2007,2,Y
47V94559,36,2007-02-21,2007,Thijs van Overveld,F,2005,,Y,2,2007,2,Y
47V94572,14,2006-08-23,2006,Thijs van Overveld,F,2006,,Y,0,,,Y
47V94590,17,2007-02-08,2007,Thijs van Overveld,M,2006,,Y,1,2008,2,Y
47V94598,11,2006-08-23,2006,Thijs van Overveld,F,2006,,Y,0,,,Y
47V94701,30,2007-01-31,2007,Thijs van Overveld,F,2005,,Y,2,2008,3,Y
47V94701,32,2007-12-24,2007,Thijs van Overveld,F,2005,,Y,2,2008,3,Y
47V94703,14,2007-02-23,2007,Thijs van Overveld,F,2005,,Y,2,2008,3,Y
47V94703,24,2008-02-08,2008,Thijs van Overveld,F,2005,,Y,3,2008,3,Y
47V94709,24,2006-11-09,2006,Thijs van Overveld,M,2005,,Y,1,2006,1,Y
47V94709,29,2008-01-17,2008,Thijs van Overveld,M,2005,,Y,3,2006,1,Y
47V94721,22,2008-01-24,2008,Thijs van Overveld,F,2005,,Y,3,2009,4,Y
47V94722,23,2006-09-29,2006,Thijs van Overveld,M,2005,,Y,1,2007,2,Y
47V94724,23,2008-01-15,2008,Thijs van Overveld,F,2005,,Y,3,2007,2,Y
47V94727,3,2006-08-30,2006,Thijs van Overveld,F,2006,,Y,0,2007,1,Y
47V94727,8,2006-12-08,2006,Thijs van Overveld,F,2006,,Y,0,2007,1,Y
47V94727,22,2008-02-05,2008,Thijs van Overveld,F,2006,,Y,2,2007,1,Y
47V94769,2,2007-02-09,2007,Thijs van Overveld,F,2005,,Y,2,2007,2,Y
47V94777,25,2008-01-20,2008,Thijs van Overveld,M,2006,,Y,2,2008,2,Y
47V94777,14,2008-08-02,2008,Thijs van Overveld,M,2006,,Y,2,2008,2,Y
47V94781,15,2006-08-22,2006,Thijs van Overveld,M,2005,,Y,1,2006,1,Y
47V94781,30,2006-08-31,2006,Thijs van Overveld,M,2005,,Y,1,2006,1,Y
47V94793,29,2007-02-02,2007,Thijs van Overveld,F,2005,,Y,2,2008,3,Y
47V94793,36,2008-02-12,2008,Thijs van Overveld,F,2005,,Y,3,2008,3,Y
47V94802,6,2007-02-07,2007,Thijs van Overveld,M,2006,,Y,1,2007,1,Y
47V94802,4,2008-02-08,2008,Thijs van Overveld,M,2006,,Y,2,2007,1,Y
47V94803,25,2008-02-05,2008,Thijs van Overveld,F,2006,,Y,2,2007,1,Y
47V94808,18,2007-02-22,2007,Thijs van Overveld,F,2006,,Y,1,2007,1,Y
47V94809,27,2007-02-22,2007,Thijs van Overveld,F,2006,,Y,1,2007,1,Y
47V94809,44,2008-02-24,2008,Thijs van Overveld,F,2006,,Y,2,2007,1,Y
47V94812,1,2008-01-24,2008,Thijs van Overveld,F,2006,,Y,2,2008,2,Y
