Year,Nestbox.ID,x,y,Clutch.Number,Plot.ID,Species,April.lay.date,Clutch.size,Number.fledglings,Father,Mother,Average.fledgling.mass,Brood.ID
2007,EX12A,445480.33,208770.71,1,ex,g,16,11,10,VT33691,J644903,17.86,20071ex12a
2007,EX13A,445305.33,208756.71,1,ex,g,19,11,0,NA,NA,NA,20071ex13a
2007,EX14,445451.33,208853.71,1,ex,g,16,11,9,NA,R639113,17.34,20071ex14
2007,EX14A,445559.33,208789.71,1,ex,g,16,11,10,TK25745,TK25875,18.21,20071ex14a
2007,EX38,445634.33,208665.71,1,ex,g,14,11,8,H300618,H300660,19.99,20071ex38
2007,EX41E,445777.33,208408.71,1,ex,g,19,11,10,TK26235,TE79277,18.31,20071ex41e
2007,EX43E,446010.33,208649.71,1,ex,g,21,11,10,TE80338,N199485,17.41,20071ex43e
2007,EX62A,446322.33,208376.71,1,ex,g,14,11,10,T176477,TE79844,19.16,20071ex62a
2007,EX7,445561.33,208502.71,1,ex,g,18,11,11,TB26658,R639201,18.71,20071ex7
2007,EX71,445851.33,208172.71,1,ex,g,17,11,9,NA,TC59023,16.72,20071ex71
2007,EX76,445899.33,207993.71,1,ex,g,15,11,10,N199648,F952443,18.95,20071ex76
2007,MP19,448250.72,207583.76,1,mp,g,15,11,10,TE79300,R639312,16.86,20071mp19
2007,MP20,448277.72,207566.76,1,mp,g,18,11,1,NA,R639471,12.82,20071mp20
2007,MP31,448368.72,207321.76,1,mp,g,16,11,11,TB26723,R639442,16.38,20071mp31
2007,MP32,448413.72,207330.76,1,mp,g,13,11,11,R639408,TB26290,18.07,20071mp32
2007,MP55,448598.34,207079.41,1,mp,g,9,11,10,TB26166,T550189,19.36,20071mp55
2007,MP63,448567.72,206970.76,1,mp,g,14,11,11,N199101,TK25648,16.99,20071mp63
2007,MP8,448052.72,207811.76,1,mp,g,16,11,0,T550199,R639450,NA,20071mp8
2007,O102,445681.33,207827.71,1,o,g,23,11,5,NA,TK26616,18.1,20071o102
2007,O113,445853.33,207841.75,1,o,g,13,11,9,R639132,VR91221,19.17,20071o113
2007,O118,446026.33,207781.71,1,o,g,16,11,7,NA,TA15246,16.56,20071o118
2007,O15,445419.72,208178.76,1,o,g,15,11,0,TE80144,T640357,NA,20071o15
2007,O16,445431.72,208109.76,1,o,g,15,11,5,TK25890,TE79837,19.48,20071o16
2007,O22,445238.72,207974.76,1,o,g,16,11,11,TK27533,T640344,18.28,20071o22
2007,O25,445223.72,207860.76,1,o,g,9,11,0,TE80025,TE80216,NA,20071o25
2007,O36,445310.72,207766.76,1,o,g,19,11,11,TB26826,TK26344,17.29,20071o36
2007,O37,445345.33,207761.71,1,o,g,18,11,11,R639134,TB27188,18.59,20071o37
2007,O54,445438.72,207968.76,1,o,g,23,11,0,NA,NA,NA,20071o54
2007,O55,445366.72,207968.76,1,o,g,17,11,9,TE80356,TB27182,18.11,20071o55
2007,O68,445454.72,207485.76,1,o,g,15,11,10,TK27724,TB27305,18.91,20071o68
2007,O76,445791.33,207210.71,1,o,g,13,11,10,R639126,TC59691,19.5,20071o76
2007,O93,445912.33,207645.71,1,o,g,15,11,11,TC59692,TK26136,19.09,20071o93
2007,O96,445978.33,207543.71,1,o,g,20,11,7,R639299,T177666,17.56,20071o96
2007,P1,447226.33,207400.71,1,p,g,14,11,11,T640362,R639215,18.54,20071p1
2007,P11,447292.33,207556.71,1,p,g,21,11,6,TC59485,T640373,17.96,20071p11
2007,P17,447006.33,207611.71,1,p,g,19,11,6,TK27018,N199704,16.35,20071p17
2007,P5,447227.33,207656.71,1,p,g,20,11,0,NA,T640375,NA,20071p5
2007,SW113,446006.33,207195.71,1,sw,g,17,11,9,TK27628,VR98182,19.89,20071sw113
2007,SW116,446054.33,207257.71,1,sw,g,14,11,10,R639131,TK27505,19.1,20071sw116
2007,SW20,446401.33,207577.71,1,sw,g,17,11,11,R639298,T640363,17.34,20071sw20
2007,SW72,447082.33,207381.71,1,sw,g,21,11,4,TK27124,TB26105,15.83,20071sw72
2007,SW8,446281.33,207774.71,1,sw,g,19,11,6,TE79816,T640372,16.81,20071sw8
2007,W100,445358.33,209039.71,1,w,g,15,11,8,N199535,V260947,19.61,20071w100
2007,W46,446077.33,209204.75,1,w,g,17,11,7,T642460,TB26699,17.51,20071w46
2007,W66,445757.33,209361.71,1,w,g,14,11,0,E985047,VT33764,NA,20071w66
2007,W71,445813.33,209236.71,1,w,g,16,11,11,TC59683,J644901,18.85,20071w71
2007,W76,445644.33,209161.71,1,w,g,19,11,10,VF64355,C695356,18.09,20071w76
2007,W94,445546.33,209131.71,1,w,g,11,11,9,NA,TB26221,17.72,20071w94
2007,W95,445509.33,209118.71,1,w,g,13,11,0,TE80317,TC58583,17.97,20071w95
2007,CP40A,447114.72,208507.76,1,cp,g,13,12,11,TC58235,TC58797,18.58,20071cp40a
2007,EX73A,446031.33,208127.71,1,ex,g,16,12,10,NA,E985088,17.87,20071ex73a
2007,MP73,448396.98,206917.97,1,mp,g,13,12,12,T640202,TB26054,17.23,20071mp73
2007,O44,445380.72,207931.76,1,o,g,15,12,8,TE79822,N199470,18.56,20071o44
2007,O8,445208.72,208155.8,1,o,g,18,12,12,TK25663,T640367,19.17,20071o8
2007,W26,446142.33,209342.71,1,w,g,13,12,0,TC58372,N200811,NA,20071w26
2007,W44,446005.33,209288.71,1,w,g,17,12,11,J644816,TC58577,16.58,20071w44
2007,W77,445609.33,209153.71,1,w,g,14,12,11,TC58377,R639111,19.48,20071w77
2007,C53,446554.72,206813.76,2,c,g,NA,12,0,N199455,F952483,NA,20072c53
2007,O56,445416.72,208003.76,1,o,g,17,13,10,T640313,TK26331,19.09,20071o56
2007,C132,446293.33,206653.75,1,c,g,12,14,0,NA,NA,NA,20071c132
2007,W105,445237.33,208993.71,1,w,g,14,14,13,TE80283,TB26377,18.19,20071w105
